session_id,name,stimulus_name,specimen_id,storage_directory,external_specimen_name,genotype,date_of_acquisition,rig,date_of_birth,full_genotype,age,sex,parent_session_id,workflow_state,project
720719445,20180717_390323_VISam_2P1_175um_VCTEMovies,VisCodingTargetedMovieClips,699502603,/allen/programs/braintv/production/neuralcoding/prod54/specimen_699502603/ophys_session_720719445/,390323,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-07-17 21:37:08.000000,CAM2P.1,2018-03-27 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P136,F,,uploaded,VisCodingTargetedMovies
722990925,20180721_390323_2P1_VISal_175um_VCTEMovies,VisCodingTargetedMovieClips,699502603,/allen/programs/braintv/production/neuralcoding/prod54/specimen_699502603/ophys_session_722990925/,390323,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-07-20 23:36:34.000000,CAM2P.1,2018-03-27 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P136,F,,uploaded,VisCodingTargetedMovies
726323768,20180726_390323_2P1_VISam_175um_VCTEMovies,VisCodingTargetedMovieClips,699502603,/allen/programs/braintv/production/neuralcoding/prod54/specimen_699502603/ophys_session_726323768/,390323,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-07-27 22:36:32.000000,CAM2P.1,2018-03-27 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P136,F,,uploaded,VisCodingTargetedMovies
722975630,20180720_390319_2P2_VISp_175um_VCTERunDec,VisCodingTargetedRunningDecoding,699590236,/allen/programs/braintv/production/neuralcoding/prod54/specimen_699590236/ophys_session_722975630/,390319,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-07-20 23:26:35.000000,CAM2P.2,2018-03-27 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P136,F,,uploaded,VisCodingTargetedRunningDecoding
722470648,20180719_390323_2P1_175um_VISal_VCTEMovies,VisCodingTargetedMovieClips,699502603,/allen/programs/braintv/production/neuralcoding/prod54/specimen_699502603/ophys_session_722470648/,390323,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-07-19 21:37:27.000000,CAM2P.2,2018-03-27 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P136,F,,uploaded,VisCodingTargetedMovies
724160728,20180724_395479_TargetedMovies,VisCodingTargetedMovieClips,707294626,/allen/programs/braintv/production/neuralcoding/prod56/specimen_707294626/ophys_session_724160728/,395479,Rorb-IRES2-Cre;Camk2a-tTA;Ai93,2018-07-24 20:29:59.000000,CAM2P.2,2018-04-21 00:00:00.000000,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P124,M,,uploaded,VisCodingTargetedMovies
723736689,20180723_390324_2P1_VISp_175um_VCTERunDec,VisCodingTargetedRunningDecoding,699502603,/allen/programs/braintv/production/neuralcoding/prod54/specimen_699502603/ophys_session_723736689/,390323,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-07-24 23:33:15.000000,CAM2P.1,2018-03-27 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P136,F,,uploaded,VisCodingTargetedRunningDecoding
730569133,20180806_397000_RuningDecoding,VisCodingTargetedRunningDecoding,710318403,/allen/programs/braintv/production/neuralcoding/prod56/specimen_710318403/ophys_session_730569133/,397000,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-08-06 15:18:43.000000,CAM2P.1,2018-04-30 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,19 weeks,F,,uploaded,VisCodingTargetedRunningDecoding
734322185,20180810_397000_TargetContrast,VisCodingTargetedContrast,710318403,/allen/programs/braintv/production/neuralcoding/prod56/specimen_710318403/ophys_session_734322185/,397000,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-08-10 14:51:15.000000,CAM2P.1,2018-04-30 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,19 weeks,F,,uploaded,VisCodingTargetedContrast
729418115,20180802_390323_2P1_175um_VISam_VCTEMovies,VisCodingTargetedMovieClips,699502603,/allen/programs/braintv/production/neuralcoding/prod54/specimen_699502603/ophys_session_729418115/,390323,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-08-02 21:15:38.000000,CAM2P.1,2018-03-27 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P136,F,,uploaded,VisCodingTargetedMovies
731095575,20180807_397000_TargetedContrast,VisCodingTargetedContrast,710318403,/allen/programs/braintv/production/neuralcoding/prod56/specimen_710318403/ophys_session_731095575/,397000,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-08-07 15:09:56.000000,CAM2P.1,2018-04-30 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,19 weeks,F,,uploaded,VisCodingTargetedContrast
724192020,20180724_390319_VISp_175um_2P2_VCTEContrast,VisCodingTargetedContrast,699590236,/allen/programs/braintv/production/neuralcoding/prod54/specimen_699590236/ophys_session_724192020/,390319,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-07-24 22:59:50.000000,CAM2P.2,2018-03-27 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P136,F,,uploaded,VisCodingTargetedContrast
729970781,20180803_390319_2P2_VISp_175um_VCTEContrast,VisCodingTargetedContrast,699590236,/allen/programs/braintv/production/neuralcoding/prod54/specimen_699590236/ophys_session_729970781/,390319,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-08-03 19:46:59.000000,CAM2P.2,2018-03-27 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P136,F,,uploaded,VisCodingTargetedContrast
723600831,20180723_395485_Targeted,VisCodingTargetedMovieClips,707287196,/allen/programs/braintv/production/neuralcoding/prod55/specimen_707287196/ophys_session_723600831/,395485,Rorb-IRES2-Cre;Camk2a-tTA;Ai93,2018-07-23 20:09:49.000000,CAM2P.2,2018-04-21 00:00:00.000000,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P142,F,,uploaded,VisCodingTargetedMovies
732239538,20180808_397000_TargetedContrast,VisCodingTargetedContrast,710318403,/allen/programs/braintv/production/neuralcoding/prod56/specimen_710318403/ophys_session_732239538/,397000,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-08-08 15:15:14.000000,CAM2P.1,2018-04-30 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,19 weeks,F,,uploaded,VisCodingTargetedContrast
724712005,20180725_390319_TargetedContrast,VisCodingTargetedContrast,699590236,/allen/programs/braintv/production/neuralcoding/prod54/specimen_699590236/ophys_session_724712005/,390319,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-07-25 20:21:47.000000,CAM2P.2,2018-03-27 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P136,F,,uploaded,VisCodingTargetedContrast
729486130,20180803_397000_RunningDecoding,VisCodingTargetedRunningDecoding,710318403,/allen/programs/braintv/production/neuralcoding/prod56/specimen_710318403/ophys_session_729486130/,397000,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-08-03 15:11:00.000000,CAM2P.1,2018-04-30 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,19 weeks,F,,uploaded,VisCodingTargetedRunningDecoding
727153911,20180730_390319_VISp_175um_2P2_VCTEContrast,VisCodingTargetedContrast,699590236,/allen/programs/braintv/production/neuralcoding/prod54/specimen_699590236/ophys_session_727153911/,390319,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-07-30 21:01:37.000000,CAM2P.2,2018-03-27 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P136,F,,uploaded,VisCodingTargetedContrast
724157802,20180724_395485_Targeted,VisCodingTargetedMovieClips,707287196,/allen/programs/braintv/production/neuralcoding/prod55/specimen_707287196/ophys_session_724157802/,395485,Rorb-IRES2-Cre;Camk2a-tTA;Ai93,2018-07-24 19:49:46.000000,CAM2P.1,2018-04-21 00:00:00.000000,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P142,F,,uploaded,VisCodingTargetedMovies
737727977,20180816_395487_VCTEMovies,VisCodingTargetedMovieClips,710247765,/allen/programs/braintv/production/neuralcoding/prod56/specimen_710247765/ophys_session_737727977/,395487,Rorb-IRES2-Cre;Camk2a-tTA;Ai93,2018-08-16 17:02:23.000000,CAM2P.2,2018-04-21 00:00:00.000000,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P142,F,,uploaded,VisCodingTargetedMovies
737416775,20180815_395487_VISlm_275um_2P1_VCTEMovies,VisCodingTargetedMovieClips,710247765,/allen/programs/braintv/production/neuralcoding/prod56/specimen_710247765/ophys_session_737416775/,395487,Rorb-IRES2-Cre;Camk2a-tTA;Ai93,2018-08-15 22:23:02.000000,CAM2P.1,2018-04-21 00:00:00.000000,Rorb-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P142,F,,uploaded,VisCodingTargetedMovies
754528253,20180917_397142_VISp_375um_2P3_9a,VisCodingTargetedMovieClips,710324788,/allen/programs/braintv/production/visualbehavior/prod0/specimen_710324788/ophys_session_754528253/,397142,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93,2018-09-17 23:25:19.000000,CAM2P.3,2018-04-30 00:00:00.000000,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P162,M,742772480.0,uploaded,VisBIntTestDatacube
754117864,20180917_407302_TargetMovies,VisCodingTargetedMovieClips,726138104,/allen/programs/braintv/production/neuralcoding/prod58/specimen_726138104/ophys_session_754117864/,407302,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-09-17 15:16:05.000000,CAM2P.1,2018-06-20 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P110,F,,uploaded,VisCodingTargetedMovies
750551095,20180911_407302_TargetContrast,VisCodingTargetedContrast,726138104,/allen/programs/braintv/production/neuralcoding/prod58/specimen_726138104/ophys_session_750551095/,407302,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-09-11 14:46:14.000000,CAM2P.1,2018-06-20 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P110,F,,uploaded,VisCodingTargetedContrast
752498336,20180913_407302_NaturalMovies,VisCodingTargetedMovieClips,726138104,/allen/programs/braintv/production/neuralcoding/prod58/specimen_726138104/ophys_session_752498336/,407302,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-09-13 15:25:04.000000,CAM2P.1,2018-06-20 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P110,F,,uploaded,VisCodingTargetedMovies
750900420,20180912_407302_TargetContrast,VisCodingTargetedContrast,726138104,/allen/programs/braintv/production/neuralcoding/prod58/specimen_726138104/ophys_session_750900420/,407302,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-09-12 15:14:49.000000,CAM2P.1,2018-06-20 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P110,F,,uploaded,VisCodingTargetedContrast
753350374,20180914_407302_NaturalMovies,VisCodingTargetedMovieClips,726138104,/allen/programs/braintv/production/neuralcoding/prod58/specimen_726138104/ophys_session_753350374/,407302,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-09-14 15:12:25.000000,CAM2P.1,2018-06-20 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P110,F,,uploaded,VisCodingTargetedMovies
756102026,20180920_402698_2P2_VISam_175um_VCTEContrast,VisCodingTargetedContrast,727126845,/allen/programs/braintv/production/neuralcoding/prod58/specimen_727126845/ophys_session_756102026/,402698,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-09-20 22:12:22.000000,CAM2P.2,2018-05-29 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P132,F,,uploaded,VisCodingTargetedContrast
755605536,20180919_402698_2P2_VISal_175um_VCTEContrast,VisCodingTargetedContrast,727126845,/allen/programs/braintv/production/neuralcoding/prod58/specimen_727126845/ophys_session_755605536/,402698,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-09-19 22:29:59.000000,CAM2P.2,2018-05-29 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P132,F,,uploaded,VisCodingTargetedContrast
752730539,20180913_398692_9,VisCodingTargetedMovieClips,713968361,/allen/programs/braintv/production/visualbehavior/prod0/specimen_713968361/ophys_session_752730539/,398692,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93,2018-09-13 17:42:00.000000,CAM2P.3,2018-05-09 00:00:00.000000,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P153,F,742584669.0,uploaded,VisBIntTestDatacube
752500305,20180913_398691_9b,VisCodingTargetedMovieClips,713426167,/allen/programs/braintv/production/visualbehavior/prod0/specimen_713426167/ophys_session_752500305/,398691,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93,2018-09-13 15:38:46.000000,CAM2P.3,2018-05-09 00:00:00.000000,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P153,F,742839431.0,uploaded,VisBIntTestDatacube
755024030,20180919_407302_TargetMovie,VisCodingTargetedMovieClips,726138104,/allen/programs/braintv/production/neuralcoding/prod58/specimen_726138104/ophys_session_755024030/,407302,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-09-19 15:12:04.000000,CAM2P.1,2018-06-20 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P110,F,,uploaded,VisCodingTargetedMovies
756685538,20180921_402698_2P2_VISp_175um_VCTEContrast,VisCodingTargetedContrast,727126845,/allen/programs/braintv/production/neuralcoding/prod58/specimen_727126845/ophys_session_756685538/,402698,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-09-21 22:31:49.000000,CAM2P.2,2018-05-29 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P132,F,,uploaded,VisCodingTargetedContrast
757577339,20180924_402698_2P2_VISp_175um_VCTEContrast,VisCodingTargetedContrast,727126845,/allen/programs/braintv/production/neuralcoding/prod58/specimen_727126845/ophys_session_757577339/,402698,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-09-24 23:56:54.000000,CAM2P.2,2018-05-29 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P132,F,,uploaded,VisCodingTargetedContrast
755667917,20180920_407302_TargetMovie,VisCodingTargetedMovieClips,726138104,/allen/programs/braintv/production/neuralcoding/prod58/specimen_726138104/ophys_session_755667917/,407302,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-09-20 15:16:42.000000,CAM2P.1,2018-06-20 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P110,F,,uploaded,VisCodingTargetedMovies
759291234,20180928_407302_TargetMovie,VisCodingTargetedMovieClips,726138104,/allen/programs/braintv/production/neuralcoding/prod58/specimen_726138104/ophys_session_759291234/,407302,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-09-28 15:10:20.000000,CAM2P.1,2018-06-20 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P110,F,,uploaded,VisCodingTargetedMovies
758174708,20180925_402698_2P2_VISrl_175um_VCTEContrast,VisCodingTargetedContrast,727126845,/allen/programs/braintv/production/neuralcoding/prod58/specimen_727126845/ophys_session_758174708/,402698,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-09-25 22:51:06.000000,CAM2P.2,2018-05-29 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P132,F,,uploaded,VisCodingTargetedContrast
756870261,20180924_398691_9c,VisCodingTargetedMovieClips,713426167,/allen/programs/braintv/production/visualbehavior/prod0/specimen_713426167/ophys_session_756870261/,398691,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93,2018-09-24 15:41:54.000000,CAM2P.3,2018-05-09 00:00:00.000000,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P153,F,742839431.0,uploaded,VisBIntTestDatacube
759993898,20181002_402698_VCTEContrast,VisCodingTargetedContrast,727126845,/allen/programs/braintv/production/neuralcoding/prod58/specimen_727126845/ophys_session_759993898/,402698,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-02 21:13:11.000000,CAM2P.2,2018-05-29 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P132,F,,uploaded,VisCodingTargetedContrast
781285354,20181118_414556_VCTE_RunDecoding,VisCodingTargetedRunningDecoding,753847689,/allen/programs/braintv/production/neuralcoding/prod58/specimen_753847689/ophys_session_781285354/,414556,Rbp4-Cre_KL100;Camk2a-tTA;Ai93,2018-11-18 19:31:36.000000,CAM2P.2,2018-07-29 00:00:00.000000,Rbp4-Cre_KL100/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P144,M,,uploaded,VisCodingTargetedRunningDecoding
763822019,20181015_412938_VCTEMovies,VisCodingTargetedMovieClips,745634050,/allen/programs/braintv/production/neuralcoding/prod58/specimen_745634050/ophys_session_763822019/,412938,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-15 19:35:49.000000,CAM2P.2,2018-07-18 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P121,F,,uploaded,VisCodingTargetedMovies
764175792,20181016_413747_TargetContrast,VisCodingTargetedContrast,746910369,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746910369/ophys_session_764175792/,413747,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-16 15:08:14.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,F,,uploaded,VisCodingTargetedContrast
765930355,20181019_412938_RunDecoding,VisCodingTargetedRunningDecoding,745634050,/allen/programs/braintv/production/neuralcoding/prod58/specimen_745634050/ophys_session_765930355/,412938,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-19 19:31:54.000000,CAM2P.2,2018-07-18 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P121,F,,uploaded,VisCodingTargetedRunningDecoding
764182166,20181016_413743_TargetContrast,VisCodingTargetedContrast,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_764182166/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-16 15:40:00.000000,CAM2P.1,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedContrast
764456668,20181016_412938_VCTEMovies,VisCodingTargetedMovieClips,745634050,/allen/programs/braintv/production/neuralcoding/prod58/specimen_745634050/ophys_session_764456668/,412938,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-16 19:32:51.000000,CAM2P.2,2018-07-18 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P121,F,,uploaded,VisCodingTargetedMovies
763603124,20181015_400523_9,VisCodingTargetedMovieClips,716520611,/allen/programs/braintv/production/visualbehavior/prod0/specimen_716520611/ophys_session_763603124/,400523,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93,2018-10-15 16:48:43.000000,CAM2P.5,2018-05-18 00:00:00.000000,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P180,M,759165389.0,uploaded,VisBIntTestDatacube
764348964,20181016_400523_9,VisCodingTargetedMovieClips,716520611,/allen/programs/braintv/production/visualbehavior/prod0/specimen_716520611/ophys_session_764348964/,400523,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93,2018-10-16 17:52:41.000000,CAM2P.5,2018-05-18 00:00:00.000000,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P180,M,759165389.0,uploaded,VisBIntTestDatacube
764177879,20181016_392256_9b,VisCodingTargetedMovieClips,705093670,/allen/programs/braintv/production/visualbehavior/prod0/specimen_705093670/ophys_session_764177879/,392256,Slc17a7-IRES2-Cre;Camk2a-tTA;Ai93,2018-10-16 15:09:17.000000,CAM2P.5,2018-04-04 00:00:00.000000,Slc17a7-IRES2-Cre/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P224,F,759624931.0,uploaded,VisBIntTestDatacube
764797295,20181017_412938_VCTEMovies,VisCodingTargetedMovieClips,745634050,/allen/programs/braintv/production/neuralcoding/prod58/specimen_745634050/ophys_session_764797295/,412938,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-17 19:11:14.000000,CAM2P.2,2018-07-18 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P121,F,,uploaded,VisCodingTargetedMovies
766321179,20181022_413747_TFxSF,VisCodingTargetedTFxSF,746910369,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746910369/ophys_session_766321179/,413747,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-22 15:04:59.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,F,,uploaded,VisCodingTargetedTFxSF
765000590,20181018_413747_TargetMovies,VisCodingTargetedMovieClips,746910369,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746910369/ophys_session_765000590/,413747,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-18 15:00:47.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,F,,uploaded,VisCodingTargetedMovies
765019765,20181018_413743_TargetContrast,VisCodingTargetedContrast,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_765019765/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-18 15:07:38.000000,CAM2P.1,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedContrast
775335881,20181108_414202_Contrast,VisCodingTargetedContrast,759066288,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759066288/ophys_session_775335881/,414202,Sst-IRES-Cre;Ai148,2018-11-08 19:21:07.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P146,M,,uploaded,VisCodingTargetedContrast
766394154,20181022_408013_9,VisCodingTargetedMovieClips,734705403,/allen/programs/braintv/production/visualbehavior/prod0/specimen_734705403/ophys_session_766394154/,408013,Sst-IRES-Cre;Ai148,2018-10-22 15:54:13.000000,CAM2P.3,2018-06-23 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P129,F,759663321.0,uploaded,VisBIntTestDatacube
765556204,20181019_413743_RunningDecoding,VisCodingTargetedRunningDecoding,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_765556204/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-19 15:06:58.000000,CAM2P.1,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedRunningDecoding
764555173,20181017_413743_TargetContrast,VisCodingTargetedContrast,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_764555173/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-17 15:16:27.000000,CAM2P.1,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedContrast
767045388,20181023_408013_9,VisCodingTargetedMovieClips,734705403,/allen/programs/braintv/production/visualbehavior/prod0/specimen_734705403/ophys_session_767045388/,408013,Sst-IRES-Cre;Ai148,2018-10-23 18:17:10.000000,CAM2P.3,2018-06-23 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P129,F,759663321.0,uploaded,VisBIntTestDatacube
764554525,20181017_413747_TargetContrast,VisCodingTargetedContrast,746910369,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746910369/ophys_session_764554525/,413747,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-17 15:04:24.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,F,,uploaded,VisCodingTargetedContrast
765555852,20181019_413747_TargetMovies,VisCodingTargetedMovieClips,746910369,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746910369/ophys_session_765555852/,413747,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-19 15:01:24.000000,CAM2P.2,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,F,,uploaded,VisCodingTargetedMovies
767455758,20181024_413743_TargetContrast,VisCodingTargetedContrast,746926904,/allen/programs/braintv/production/neuralcoding/prod58/specimen_746926904/ophys_session_767455758/,413743,Cux2-CreERT2;Camk2a-tTA;Ai93,2018-10-24 15:11:27.000000,CAM2P.1,2018-07-24 00:00:00.000000,Cux2-CreERT2/wt;Camk2a-tTA/wt;Ai93(TITL-GCaMP6f)/wt,P115,M,,uploaded,VisCodingTargetedContrast
773643161,20181105_414202_contrast,VisCodingTargetedContrast,759066288,/allen/programs/braintv/production/neuralcoding/prod59/specimen_759066288/ophys_session_773643161/,414202,Sst-IRES-Cre;Ai148,2018-11-05 21:04:11.000000,CAM2P.2,2018-07-27 00:00:00.000000,Sst-IRES-Cre/wt;Ai148(TIT2L-GC6f-ICL-tTA2)/wt,P146,M,,uploaded,VisCodingTargetedContrast
